["eb6c3915-71ff-4167-9f5a-56d93ff6faeb", [-71.13221232929304, 41.74050296900756], [-71.11773335821647, 41.757342251721695], [-71.11150292654804, 41.761347027792574], [-71.11900520991371, 41.766213591109775], [-71.12208624339745, 41.751471721438676], [-71.1307818296626, 41.756240555495026], [-71.13609077290911, 41.74089920626211], [-71.12642319320004, 41.746865630591884], [-71.10720387229706, 41.76289185745176], [-71.1282033281598, 41.742653865474914]]
["84454571-35a9-4383-a64f-c2a44377215c", [-71.1089014775963, 41.76225155740495], [-71.13257730354982, 41.740535379940575], [-71.1194212010582, 41.75505818051532], [-71.11883702811501, 41.76617649324303], [-71.13023157975472, 41.75879635600383], [-71.12463570240457, 41.74846149162117], [-71.1365101997964, 41.74094879051046], [-71.11567151610747, 41.75906296831591], [-71.12796352546607, 41.74304860563871], [-71.13174657948935, 41.751338304413466]]
["f736e017-b41e-47c6-99eb-4e5e9a56e928", [-71.12042146610426, 41.766874557772404], [-71.13187176100713, 41.74054387057351], [-71.11640928969271, 41.76519312919599], [-71.12365443425861, 41.749667411486946], [-71.10941536464297, 41.76175843230598], [-71.11788368674135, 41.7570233337643], [-71.13586982190523, 41.74087100066411], [-71.13023157975472, 41.75879635600383], [-71.12755716894512, 41.74371214406378], [-71.13174657948935, 41.751338304413466]]
["caf7122d-3105-4f66-ab06-8f61e22b980a", [-71.1365101997964, 41.74094879051046], [-71.11640928969271, 41.76519312919599], [-71.12524439006123, 41.748340991541156], [-71.11614129734456, 41.75878277866001], [-71.1088441442302, 41.762026128786744], [-71.13257730354982, 41.740535379940575], [-71.1307818296626, 41.756240555495026], [-71.11977317614385, 41.75453395543984], [-71.12042146610426, 41.766874557772404], [-71.12796352546607, 41.74304860563871]]
["aeac2761-2190-4087-bc2f-e9af4f59c479", [-71.12316624363979, 41.750232998977246], [-71.12042146610426, 41.766874557772404], [-71.13000288897457, 41.74144644917942], [-71.10867812277561, 41.762115407369535], [-71.11567151610747, 41.75906296831591], [-71.13537832322018, 41.74080009525565], [-71.1307818296626, 41.756240555495026], [-71.11930164272275, 41.75523328888132], [-71.11640928969271, 41.76519312919599], [-71.12665836362804, 41.74632519641873]]
["0d057c45-e4d5-4b16-8251-9d6ddf78fa8f", [-71.11900520991371, 41.766213591109775], [-71.132723544994, 41.74052024200118], [-71.11782478395604, 41.757209389367155], [-71.10720387229706, 41.76289185745176], [-71.12646050641945, 41.74668791080886], [-71.1307818296626, 41.756240555495026], [-71.11150292654804, 41.761347027792574], [-71.1284202031566, 41.742454677893406], [-71.12228248589123, 41.751227918368286], [-71.13660288078117, 41.74095865243184]]
["c455dfd9-767b-47fc-8a73-a71078a4ab65", [-71.11951417605822, 41.754908022161075], [-71.1322770237733, 41.74056255236207], [-71.11601633979782, 41.758890615298164], [-71.12439114879845, 41.74879133990601], [-71.11866613892423, 41.766138932770225], [-71.13023157975472, 41.75879635600383], [-71.1088441442302, 41.762026128786744], [-71.13624683064707, 41.740918135754185], [-71.12770272802058, 41.74342275307548], [-71.13174657948935, 41.751338304413466]]
["c81e380b-e07f-4d2f-a77b-980fc6d2850f", [-71.13187176100713, 41.74054387057351], [-71.10867812277561, 41.762115407369535], [-71.12425296192232, 41.74897078497262], [-71.12042146610426, 41.766874557772404], [-71.11567151610747, 41.75906296831591], [-71.12782416900136, 41.74383291678466], [-71.13586982190523, 41.74087100066411], [-71.1307818296626, 41.756240555495026], [-71.11640928969271, 41.76519312919599], [-71.1194212010582, 41.75505818051532]]
["1ca3c891-8a51-4691-a9b5-59106f53b4fa", [-71.10867812277561, 41.762115407369535], [-71.12796352546607, 41.74304860563871], [-71.12463570240457, 41.74846149162117], [-71.11866613892423, 41.766138932770225], [-71.1194212010582, 41.75505818051532], [-71.13257730354982, 41.740535379940575], [-71.13023157975472, 41.75879635600383], [-71.13174657948935, 41.751338304413466], [-71.11567151610747, 41.75906296831591], [-71.1365101997964, 41.74094879051046]]
["5d7a54f9-5a8d-4b38-a19e-087595f0aeba", [-71.13257730354982, 41.740535379940575], [-71.11640928969271, 41.76519312919599], [-71.1262635252372, 41.74891571203156], [-71.1088441442302, 41.762026128786744], [-71.11614129734456, 41.75878277866001], [-71.13023157975472, 41.75879635600383], [-71.12796352546607, 41.74304860563871], [-71.12042146610426, 41.766874557772404], [-71.1365101997964, 41.74094879051046], [-71.11977317614385, 41.75453395543984]]
["80439ed9-3c88-4bbd-9288-bf670fa3da91", [-71.11883702811501, 41.76617649324303], [-71.12796352546607, 41.74304860563871], [-71.10904980012928, 41.76216014830158], [-71.11977317614385, 41.75453395543984], [-71.1365101997964, 41.74094879051046], [-71.11614129734456, 41.75878277866001], [-71.13174657948935, 41.751338304413466], [-71.12480137743664, 41.74826968739638], [-71.13257730354982, 41.740535379940575], [-71.13023157975472, 41.75879635600383]]
["25ad5667-29ec-4723-9914-5be18dd31260", [-71.13257730354982, 41.740535379940575], [-71.11640928969271, 41.76519312919599], [-71.11614129734456, 41.75878277866001], [-71.12524439006123, 41.748340991541156], [-71.1307818296626, 41.756240555495026], [-71.1088441442302, 41.762026128786744], [-71.12042146610426, 41.766874557772404], [-71.11977317614385, 41.75453395543984], [-71.1365101997964, 41.74094879051046], [-71.12796352546607, 41.74304860563871]]
["b6507ddb-f1b7-42e1-8540-21ede283136f", [-71.11640928969271, 41.76519312919599], [-71.13241895869304, 41.74057148339257], [-71.12439114879845, 41.74879133990601], [-71.10867812277561, 41.762115407369535], [-71.11567151610747, 41.75906296831591], [-71.13090491297011, 41.75548166640811], [-71.12770272802058, 41.74342275307548], [-71.1194212010582, 41.75505818051532], [-71.13642062615045, 41.7409386887951], [-71.12042146610426, 41.766874557772404]]
["e19063c6-e329-4cc1-b4f2-327915679ed2", [-71.12780962567382, 41.74334421973286], [-71.11567151610747, 41.75906296831591], [-71.11883702811501, 41.76617649324303], [-71.12439114879845, 41.74879133990601], [-71.1365101997964, 41.74094879051046], [-71.13174657948935, 41.751338304413466], [-71.13257730354982, 41.740535379940575], [-71.1089014775963, 41.76225155740495], [-71.1194212010582, 41.75505818051532], [-71.13023157975472, 41.75879635600383]]
["780f64b5-a540-435b-8848-52737b57c667", [-71.12796352546607, 41.74304860563871], [-71.12042146610426, 41.766874557772404], [-71.11580235277138, 41.75896561206664], [-71.1365101997964, 41.74094879051046], [-71.10867812277561, 41.762115407369535], [-71.11951417605822, 41.754908022161075], [-71.1307818296626, 41.756240555495026], [-71.13257730354982, 41.740535379940575], [-71.11640928969271, 41.76519312919599], [-71.12506240105314, 41.748517318803025]]
["60667c9f-734e-41ef-b574-bb400fd3b6d3", [-71.13430694735611, 41.7406991850341], [-71.11640928969271, 41.76519312919599], [-71.11960336180245, 41.75476219832891], [-71.12808612810377, 41.74295570297304], [-71.10754693610309, 41.763042284775445], [-71.13090491297011, 41.75548166640811], [-71.12042146610426, 41.766874557772404], [-71.11099634263826, 41.760672095601045], [-71.116686775307, 41.75856242300388], [-71.12463570240457, 41.74846149162117]]
["fadbfbbd-8a3c-4a9a-9aca-b76177d21fbd", [-71.12524439006123, 41.748340991541156], [-71.11640928969271, 41.76519312919599], [-71.13257730354982, 41.740535379940575], [-71.11614129734456, 41.75878277866001], [-71.1307818296626, 41.756240555495026], [-71.12042146610426, 41.766874557772404], [-71.1088441442302, 41.762026128786744], [-71.11977317614385, 41.75453395543984], [-71.12796352546607, 41.74304860563871], [-71.1365101997964, 41.74094879051046]]
["477b2aac-ebcb-48bb-a516-cb5a66a4f131", [-71.11601633979782, 41.758890615298164], [-71.13586982190523, 41.74087100066411], [-71.1088441442302, 41.762026128786744], [-71.12425296192232, 41.74897078497262], [-71.11640928969271, 41.76519312919599], [-71.12782416900136, 41.74383291678466], [-71.1307818296626, 41.756240555495026], [-71.12042146610426, 41.766874557772404], [-71.13187176100713, 41.74054387057351], [-71.11951417605822, 41.754908022161075]]
["1e4d3222-c11e-4acd-93da-06347d5d11b6", [-71.12770272802058, 41.74342275307548], [-71.11640928969271, 41.76519312919599], [-71.13586982190523, 41.74087100066411], [-71.1194212010582, 41.75505818051532], [-71.1088441442302, 41.762026128786744], [-71.13090491297011, 41.75548166640811], [-71.11589070003157, 41.758989369014984], [-71.12042146610426, 41.766874557772404], [-71.12439114879845, 41.74879133990601], [-71.13187176100713, 41.74054387057351]]
["cc61fef9-f185-4c6c-898a-baa8f9821755", [-71.12042146610426, 41.766874557772404], [-71.12808612810377, 41.74295570297304], [-71.11601633979782, 41.758890615298164], [-71.13430694735611, 41.7406991850341], [-71.1088441442302, 41.762026128786744], [-71.13174657948935, 41.751338304413466], [-71.12463570240457, 41.74846149162117], [-71.11640928969271, 41.76519312919599], [-71.13023157975472, 41.75879635600383], [-71.11951417605822, 41.754908022161075]]
["e1d6fbba-d875-4881-9432-64d0554b7492", [-71.1088441442302, 41.762026128786744], [-71.13586982190523, 41.74087100066411], [-71.12052832640124, 41.753511055261384], [-71.12042146610426, 41.766874557772404], [-71.13174657948935, 41.751338304413466], [-71.12602387764215, 41.74628310363871], [-71.11637357516821, 41.75856515635], [-71.13079054764239, 41.74109742754186], [-71.11640928969271, 41.76519312919599], [-71.13023157975472, 41.75879635600383]]
["0512f213-92e5-4897-9308-a774ed8f12e0", [-71.13174657948935, 41.751338304413466], [-71.11640928969271, 41.76519312919599], [-71.1179833613839, 41.75688127023706], [-71.1365101997964, 41.74094879051046], [-71.12780962567382, 41.74334421973286], [-71.10941536464297, 41.76175843230598], [-71.13257730354982, 41.740535379940575], [-71.12417937728456, 41.74903402091396], [-71.13023157975472, 41.75879635600383], [-71.12042146610426, 41.766874557772404]]
["1b024965-7b76-4628-a877-446990b8c2f6", [-71.10813488510681, 41.762479807417364], [-71.13221232929304, 41.74050296900756], [-71.12027134558522, 41.75380470917575], [-71.11900520991371, 41.766213591109775], [-71.12555869527635, 41.74784878919671], [-71.13609077290911, 41.74089920626211], [-71.1307818296626, 41.756240555495026], [-71.1124936647799, 41.761103738937614], [-71.11715057539294, 41.75812920328152], [-71.12812187223055, 41.74277414122008]]
["e4cb59ce-9590-4b6a-8049-5d165c5eab94", [-71.12501504808738, 41.74792990690236], [-71.11614129734456, 41.75878277866001], [-71.13437662170207, 41.74070180237585], [-71.12042146610426, 41.766874557772404], [-71.1088441442302, 41.762026128786744], [-71.11977317614385, 41.75453395543984], [-71.13174657948935, 41.751338304413466], [-71.12839210446789, 41.74257497398403], [-71.11640928969271, 41.76519312919599], [-71.13023157975472, 41.75879635600383]]
["bbc8313d-2958-467c-9b43-31aa3d4e06ad", [-71.12495920904064, 41.74793923818294], [-71.10703679449009, 41.76303022411943], [-71.13521855327886, 41.74077876860063], [-71.11900520991371, 41.766213591109775], [-71.1194212010582, 41.75505818051532], [-71.12964216475547, 41.74169303546109], [-71.11068257332765, 41.76180820020006], [-71.13174657948935, 41.751338304413466], [-71.13023157975472, 41.75879635600383], [-71.11589070003157, 41.758989369014984]]
["8c9f05f7-e3a8-47c7-b5e6-01afc4cc7051", [-71.12306471031555, 41.75035042117136], [-71.11782478395604, 41.757209389367155], [-71.13430694735611, 41.7406991850341], [-71.12358857808451, 41.76657305743031], [-71.11150292654804, 41.761347027792574], [-71.13023157975472, 41.75879635600383], [-71.1276966980407, 41.743669833135456], [-71.11867782647293, 41.76618791494401], [-71.13174657948935, 41.751338304413466], [-71.10720387229706, 41.76289185745176]]
["2372c7aa-a101-4272-87cb-344d9031e13d", [-71.11951417605822, 41.754908022161075], [-71.13257730354982, 41.740535379940575], [-71.11580235277138, 41.75896561206664], [-71.12463570240457, 41.74846149162117], [-71.11883702811501, 41.76617649324303], [-71.1089014775963, 41.76225155740495], [-71.13023157975472, 41.75879635600383], [-71.1365101997964, 41.74094879051046], [-71.13174657948935, 41.751338304413466], [-71.12796352546607, 41.74304860563871]]
["cd92b533-2d46-4030-96a3-bf15ff1b62be", [-71.12770272802058, 41.74342275307548], [-71.10904980012928, 41.76216014830158], [-71.11951417605822, 41.754908022161075], [-71.11883702811501, 41.76617649324303], [-71.13586982190523, 41.74087100066411], [-71.11601633979782, 41.758890615298164], [-71.13174657948935, 41.751338304413466], [-71.12439114879845, 41.74879133990601], [-71.13187176100713, 41.74054387057351], [-71.13023157975472, 41.75879635600383]]
["b18550a9-03ed-4a85-87fe-a729660856bb", [-71.1088441442302, 41.762026128786744], [-71.12991741194165, 41.74151771930058], [-71.11640928969271, 41.76519312919599], [-71.11977317614385, 41.75453395543984], [-71.13090491297011, 41.75548166640811], [-71.1358105801833, 41.7444855532235], [-71.12521157753262, 41.74757286969011], [-71.13536560978008, 41.74069169943306], [-71.11614129734456, 41.75878277866001], [-71.12042146610426, 41.766874557772404]]
["0bd6502d-c281-438f-a48c-afc3fda2f531", [-71.11131813603902, 41.761457619761245], [-71.13212173927087, 41.74055379236247], [-71.1196971915439, 41.754611170846815], [-71.11900520991371, 41.766213591109775], [-71.12782416900136, 41.74383291678466], [-71.1307818296626, 41.756240555495026], [-71.13609077290911, 41.74089920626211], [-71.11679282529803, 41.758447618790896], [-71.10720387229706, 41.76289185745176], [-71.12425296192232, 41.74897078497262]]
["ece0938f-9b9d-4e5b-ba8b-2c4867f2aac7", [-71.1365101997964, 41.74094879051046], [-71.11640928969271, 41.76519312919599], [-71.1262635252372, 41.74891571203156], [-71.1088441442302, 41.762026128786744], [-71.12796352546607, 41.74304860563871], [-71.11601633979782, 41.758890615298164], [-71.13023157975472, 41.75879635600383], [-71.13257730354982, 41.740535379940575], [-71.12042146610426, 41.766874557772404], [-71.11967895111232, 41.754684930463064]]
["2d82487c-a2d7-468a-8dc1-bb6b2853c6cb", [-71.11567151610747, 41.75906296831591], [-71.13221232929304, 41.74050296900756], [-71.12463570240457, 41.74846149162117], [-71.1194212010582, 41.75505818051532], [-71.11866613892423, 41.766138932770225], [-71.13023157975472, 41.75879635600383], [-71.10867812277561, 41.762115407369535], [-71.13609077290911, 41.74089920626211], [-71.12796352546607, 41.74304860563871], [-71.13174657948935, 41.751338304413466]]
["300c875f-23b5-48fc-9f7b-eac2c3d9bca2", [-71.11900520991371, 41.766213591109775], [-71.12788382808557, 41.74320170304809], [-71.11811387200211, 41.75678140779051], [-71.10720387229706, 41.76289185745176], [-71.13257730354982, 41.740535379940575], [-71.12431351479421, 41.748856554196095], [-71.13174657948935, 41.751338304413466], [-71.11150292654804, 41.761347027792574], [-71.1365101997964, 41.74094879051046], [-71.13023157975472, 41.75879635600383]]
["2865817d-1f3e-4a0c-8a02-a8aa11d12e6d", [-71.11900520991371, 41.766213591109775], [-71.12780962567382, 41.74334421973286], [-71.11638657522762, 41.75875148974886], [-71.1365101997964, 41.74094879051046], [-71.12439114879845, 41.74879133990601], [-71.11115517347838, 41.76156909061294], [-71.10720387229706, 41.76289185745176], [-71.13090491297011, 41.75548166640811], [-71.13257730354982, 41.740535379940575], [-71.11951417605822, 41.754908022161075]]
["c9d07685-cd1c-4705-bed1-f336da741a05", [-71.10703679449009, 41.76303022411943], [-71.12839210446789, 41.74257497398403], [-71.11951417605822, 41.754908022161075], [-71.11640928969271, 41.76519312919599], [-71.13437662170207, 41.74070180237585], [-71.1307818296626, 41.756240555495026], [-71.12522610388628, 41.74818723821293], [-71.1101996565353, 41.761273057287234], [-71.12042146610426, 41.766874557772404], [-71.11601633979782, 41.758890615298164]]
["ee470b38-f814-4d98-ae25-f14e4761e192", [-71.13212173927087, 41.74055379236247], [-71.11640928969271, 41.76519312919599], [-71.1228792912412, 41.75056812598236], [-71.109226355521, 41.7618442094938], [-71.13023157975472, 41.75879635600383], [-71.1175391140033, 41.75739955608045], [-71.12740478630896, 41.744003511541585], [-71.13609077290911, 41.74089920626211], [-71.13174657948935, 41.751338304413466], [-71.12042146610426, 41.766874557772404]]
["0a956706-7dcf-4b07-9c8b-33fc8007e320", [-71.11997457623045, 41.75421509388291], [-71.13250722226283, 41.740528552339434], [-71.1124936647799, 41.761103738937614], [-71.11900520991371, 41.766213591109775], [-71.12524439006123, 41.748340991541156], [-71.1307818296626, 41.756240555495026], [-71.10813488510681, 41.762479807417364], [-71.12796352546607, 41.74304860563871], [-71.11704813787966, 41.75825449374276], [-71.13642062615045, 41.7409386887951]]
["65e6a99a-d89f-4426-9376-3c852c203536", [-71.13586982190523, 41.74087100066411], [-71.11900520991371, 41.766213591109775], [-71.12425296192232, 41.74897078497262], [-71.10703679449009, 41.76303022411943], [-71.1194212010582, 41.75505818051532], [-71.13187176100713, 41.74054387057351], [-71.1307818296626, 41.756240555495026], [-71.12782416900136, 41.74383291678466], [-71.11589070003157, 41.758989369014984], [-71.11068257332765, 41.76180820020006]]
["50f3153b-05eb-4f64-b184-2c7c3ed2a025", [-71.12830437815248, 41.74271185294099], [-71.1168958694569, 41.758332320951645], [-71.13437662170207, 41.74070180237585], [-71.12042146610426, 41.766874557772404], [-71.11084250673471, 41.76099535721791], [-71.12532398933858, 41.74817096576056], [-71.1307818296626, 41.756240555495026], [-71.10703679449009, 41.76303022411943], [-71.11640928969271, 41.76519312919599], [-71.11997457623045, 41.75421509388291]]
["b67255c2-0bec-4813-acec-0ac6a11738e8", [-71.12785330028426, 41.74311944190306], [-71.1179833613839, 41.75688127023706], [-71.10941536464297, 41.76175843230598], [-71.11640928969271, 41.76519312919599], [-71.13586982190523, 41.74087100066411], [-71.12443445968019, 41.74869502476258], [-71.13174657948935, 41.751338304413466], [-71.13023157975472, 41.75879635600383], [-71.12042146610426, 41.766874557772404], [-71.13187176100713, 41.74054387057351]]
["e6260cfc-28db-43eb-80dc-25b0653ac520", [-71.12042146610426, 41.766874557772404], [-71.13257730354982, 41.740535379940575], [-71.1194212010582, 41.75505818051532], [-71.10867812277561, 41.762115407369535], [-71.12796352546607, 41.74304860563871], [-71.12463570240457, 41.74846149162117], [-71.1365101997964, 41.74094879051046], [-71.13090491297011, 41.75548166640811], [-71.11640928969271, 41.76519312919599], [-71.11567151610747, 41.75906296831591]]
["6247a590-dd98-4639-8d33-014c58be0227", [-71.12042146610426, 41.766874557772404], [-71.13609077290911, 41.74089920626211], [-71.11580235277138, 41.75896561206664], [-71.12506240105314, 41.748517318803025], [-71.11640928969271, 41.76519312919599], [-71.12796352546607, 41.74304860563871], [-71.1307818296626, 41.756240555495026], [-71.10867812277561, 41.762115407369535], [-71.13221232929304, 41.74050296900756], [-71.11951417605822, 41.754908022161075]]
["6f6ffeb7-5f18-4724-b2b9-8fa18ea70942", [-71.13437662170207, 41.74070180237585], [-71.11710041749242, 41.758091082532665], [-71.12572495268205, 41.74768424135132], [-71.11640928969271, 41.76519312919599], [-71.10703679449009, 41.76303022411943], [-71.1307818296626, 41.756240555495026], [-71.12057980718535, 41.75338355522821], [-71.11084250673471, 41.76099535721791], [-71.12042146610426, 41.766874557772404], [-71.12839210446789, 41.74257497398403]]
["32b82aa5-96bd-4529-8c6b-545b3c5d77bb", [-71.13023157975472, 41.75879635600383], [-71.13430694735611, 41.7406991850341], [-71.11589070003157, 41.758989369014984], [-71.12808612810377, 41.74295570297304], [-71.12042146610426, 41.766874557772404], [-71.1088441442302, 41.762026128786744], [-71.13174657948935, 41.751338304413466], [-71.12463570240457, 41.74846149162117], [-71.1194212010582, 41.75505818051532], [-71.11640928969271, 41.76519312919599]]
["5a81da5f-f51a-40cd-9a15-6477ae464042", [-71.11567151610747, 41.75906296831591], [-71.12808612810377, 41.74295570297304], [-71.12042146610426, 41.766874557772404], [-71.13430694735611, 41.7406991850341], [-71.12463570240457, 41.74846149162117], [-71.10867812277561, 41.762115407369535], [-71.13023157975472, 41.75879635600383], [-71.11640928969271, 41.76519312919599], [-71.1194212010582, 41.75505818051532], [-71.13174657948935, 41.751338304413466]]
["0741e69e-4e79-4878-801f-3a8e660ffa89", [-71.11640928969271, 41.76519312919599], [-71.12796352546607, 41.74304860563871], [-71.11977317614385, 41.75453395543984], [-71.13257730354982, 41.740535379940575], [-71.1088441442302, 41.762026128786744], [-71.1307818296626, 41.756240555495026], [-71.12042146610426, 41.766874557772404], [-71.1365101997964, 41.74094879051046], [-71.12524439006123, 41.748340991541156], [-71.11614129734456, 41.75878277866001]]
["8c7aeaa4-46d0-40a2-b493-05c852dd23e7", [-71.13187176100713, 41.74054387057351], [-71.1088441442302, 41.762026128786744], [-71.11951417605822, 41.754908022161075], [-71.12042146610426, 41.766874557772404], [-71.13586982190523, 41.74087100066411], [-71.1307818296626, 41.756240555495026], [-71.11601633979782, 41.758890615298164], [-71.12425296192232, 41.74897078497262], [-71.12782416900136, 41.74383291678466], [-71.11640928969271, 41.76519312919599]]
["825ba9f1-6909-4d8b-8f6e-69198f046443", [-71.12042146610426, 41.766874557772404], [-71.13187176100713, 41.74054387057351], [-71.11567151610747, 41.75906296831591], [-71.10867812277561, 41.762115407369535], [-71.12439114879845, 41.74879133990601], [-71.13090491297011, 41.75548166640811], [-71.12770272802058, 41.74342275307548], [-71.13586982190523, 41.74087100066411], [-71.1194212010582, 41.75505818051532], [-71.11640928969271, 41.76519312919599]]
["80cd3599-a769-4a2e-bcf4-5847b3fb417d", [-71.12808612810377, 41.74295570297304], [-71.11951417605822, 41.754908022161075], [-71.11640928969271, 41.76519312919599], [-71.11078211184707, 41.76103832644921], [-71.13090491297011, 41.75548166640811], [-71.13430694735611, 41.7406991850341], [-71.10720387229706, 41.76289185745176], [-71.12463570240457, 41.74846149162117], [-71.12042146610426, 41.766874557772404], [-71.11638657522762, 41.75875148974886]]
["128bf555-d5aa-402a-b02d-e9cb346e69f0", [-71.11659771158878, 41.75833564722466], [-71.1297384714156, 41.74159715981222], [-71.1207696479165, 41.753149698017104], [-71.12358857808451, 41.76657305743031], [-71.1088441442302, 41.762026128786744], [-71.13521855327886, 41.74077876860063], [-71.11640928969271, 41.76519312919599], [-71.1307818296626, 41.756240555495026], [-71.12002557710673, 41.76691224531517], [-71.12600740124269, 41.747171436124745]]
["21c53d78-91f7-4c00-ad58-9090ea80bd37", [-71.11614129734456, 41.75878277866001], [-71.13257730354982, 41.740535379940575], [-71.12524439006123, 41.748340991541156], [-71.12042146610426, 41.766874557772404], [-71.1088441442302, 41.762026128786744], [-71.1365101997964, 41.74094879051046], [-71.11977317614385, 41.75453395543984], [-71.1307818296626, 41.756240555495026], [-71.12796352546607, 41.74304860563871], [-71.11640928969271, 41.76519312919599]]
["d3ba7537-89b0-4fb0-920b-2e00b3d4bb08", [-71.12796352546607, 41.74304860563871], [-71.1088441442302, 41.762026128786744], [-71.11640928969271, 41.76519312919599], [-71.11977317614385, 41.75453395543984], [-71.13609077290911, 41.74089920626211], [-71.13090491297011, 41.75548166640811], [-71.11614129734456, 41.75878277866001], [-71.12480137743664, 41.74826968739638], [-71.12042146610426, 41.766874557772404], [-71.13221232929304, 41.74050296900756]]
