cluster_id,vertex0_lat,vertex0_lon,vertex1_lat,vertex1_lon,vertex2_lat,vertex2_lon,vertex3_lat,vertex3_lon,crime_score
ca427fd3-0caf-4213-a2cc-30f6a285f44d,42.374657860609986,-71.1547221855466,42.37552673977904,-71.15773609080635,42.37287708930259,-71.15715345705675,42.374382530196506,-71.15179262226383,3
d88b847a-58d6-4870-93ab-6d44ab07a22a,42.38575817598479,-71.13173736615988,42.38390957560349,-71.12920011530854,42.38335476643993,-71.13239161628636,42.38608692607487,-71.1280949897808,3
69a875ae-7a26-47e1-bd66-24a66ae23e21,42.375747556644306,-71.12377137756468,42.37095354020788,-71.12179734532289,42.37238236589165,-71.12508484410526,42.37435020045656,-71.1194719272382,1
35125b41-b428-4883-8976-ba959d752997,42.396997878183036,-71.13184981675155,42.391041926907306,-71.13106174131151,42.393984344210615,-71.13304439496076,42.393894820438405,-71.13092190187947,3
cf8c1e2f-44cc-4a1a-98ed-10fc7b748caa,42.37396577184072,-71.08021777398532,42.3726221350408,-71.0746657575692,42.372227589469034,-71.07215093873194,42.37361017537178,-71.07712362023925,0
7d5ed827-b426-47c7-bd96-c8067c810b1a,42.368954367791005,-71.15255166549764,42.36515069483458,-71.14548166600741,42.36409615365983,-71.1604462793849,42.36203567084318,-71.14892895365598,0
7395bc68-c7d8-4a6c-b756-cd0d774edadf,42.386094533744675,-71.11381368171628,42.38857209797517,-71.11739355912978,42.39113807749048,-71.11459641103556,42.38844639158016,-71.11237546715506,0
339a1f5d-d2b3-461d-98da-f2cbc8e6e498,42.36851781622316,-71.11014503671949,42.36561424441381,-71.10479996328006,42.36968917353767,-71.1128526089799,42.367115728649964,-71.1073147735673,1
ee0ecc2d-881d-4949-a12c-3516fb50ed20,42.365140472671015,-71.1096296078173,42.366073506265806,-71.10734335688828,42.36535900624507,-71.10574827288768,42.36700350644874,-71.10979010780653,3
72367aa2-0c69-4ff7-962b-d608ec41d59a,42.366290873235,-71.10339700578672,42.370364388138725,-71.10457289215809,42.36765051939274,-71.10675268377669,42.36828195916267,-71.10193760549495,3
55c5a545-8aa8-4f81-beee-1c12c926fab4,42.37347431680434,-71.0746779346715,42.37393848933058,-71.0791879237702,42.37999154324576,-71.07681337557452,42.380977585665136,-71.08437269114042,0
23b71442-8627-4416-8e65-950a4a27b9b3,42.39583183103703,-71.14991446882617,42.39331231323471,-71.14550853032033,42.396464677321426,-71.15488376079894,42.39697984424231,-71.1440098708029,3
b5370cd5-23aa-420d-b2c1-4f4cb17e34ca,42.408099253879975,-71.0581264504146,42.41027380799541,-71.0555022177382,42.4078643826179,-71.05486959237518,42.41085158327276,-71.05287309161774,0
7d83e46c-9f87-40ae-9614-dc64d4bbcf20,42.36178187204269,-71.11551180931828,42.364891529957085,-71.10638370193085,42.36381342249188,-71.11100460813078,42.3642876724361,-71.11562449838674,2
da14820d-696f-4ebc-b775-fd47e9730fd9,42.35925280471906,-71.11503014249479,42.36339258905772,-71.10932960755208,42.36162517201516,-71.1154978092861,42.36240740556158,-71.11140114142701,2
152d52dc-cf7a-440c-861c-075cfc4f1e52,42.644607666653066,-71.30788611039286,42.640518718548,-71.30862793926713,42.63937139656182,-71.3148349054952,42.64540759178883,-71.3043113052678,0
cf66a683-c872-4e13-bf04-bfe53f6f6977,42.37205588488293,-71.1512008036002,42.373428294827235,-71.1426532946597,42.366206392697556,-71.14488213103306,42.36955491445335,-71.15716613874405,0
c4cbf4e8-ff9b-4ebc-a00d-524687c65dd1,42.404118750714304,-71.13424090360978,42.40609634662514,-71.1318867839182,42.40676642970344,-71.13399299325512,42.40545367970944,-71.13457011840487,0
b918b713-d6f8-4623-be03-7c22fee836dd,42.36281437915,-71.07846795039572,42.36579847342161,-71.08842430075883,42.36325408493709,-71.0843473639824,42.36564547363234,-71.08145019844737,2
dbed6952-8792-42ca-9db3-2cf417022e7f,42.36934392350712,-71.11118185827678,42.370634340294245,-71.1131942756904,42.370627173954404,-71.109959274634,42.3712516738912,-71.1112776085162,3
0638faf7-4d7d-43af-9d9a-121e9c686549,42.364690863228745,-71.10496979672469,42.36306057739138,-71.10139384291098,42.361482749242214,-71.09736368033958,42.360012672077076,-71.10134477154232,1
349ed6b8-a5a0-48a3-9e63-e258f053d11e,42.38988647679387,-71.12921081551966,42.386809009471335,-71.13091311567146,42.38765253352659,-71.12831118645381,42.389287494738866,-71.13261398036592,3
a1ee6134-53a3-4a5c-bba1-3fb5f7f4af3d,42.393634344015545,-71.13518995119547,42.39239815311197,-71.1370395230377,42.39311247737085,-71.13310861704406,42.3909446768553,-71.13273711707151,2
eb9319b6-f60b-464d-8bc6-b59ac80fe2cb,42.39063398888193,-71.14494568338296,42.391283029184876,-71.15607197728161,42.392040239091926,-71.1488585596217,42.395344827041384,-71.15604722474521,0
e6f0af26-6685-43b5-80df-d6841266db1c,42.371242555295886,-71.06740071405945,42.36931314724151,-71.06512945442076,42.368892174593334,-71.07142355381802,42.37215903532134,-71.07001947517838,3
86071c61-10bc-473a-bc62-b7993deb125a,42.383936842846865,-71.11253822080394,42.38755581003173,-71.11751734512058,42.38195027596192,-71.11115300940688,42.38564312087692,-71.11498749960687,3
535f7bb6-8fda-4f12-8752-9b61d2adf700,42.385128609103965,-71.13311694996996,42.3871270760116,-71.14031255237107,42.388994445715625,-71.13248523199701,42.39072700994608,-71.13792228515757,3
7702fa99-4a3c-44f0-8697-66fe890d1d40,42.39752134415254,-71.15420517976378,42.39774223333582,-71.14527206576064,42.400712678094855,-71.1516514012581,42.39676467729675,-71.15005590844991,0
79c64261-19c1-4c62-8d67-4b7fefa28823,42.41270797994137,-71.16271352791816,42.415427798076955,-71.1665290997854,42.41527510172696,-71.15930483740881,42.415583880828855,-71.16241442812664,0
702e317b-5346-4a64-a06b-4c11594ca85d,42.39524126074487,-71.14069086940451,42.39741781416758,-71.1426984385244,42.393779877187924,-71.1442544206216,42.392775248389306,-71.14113504815609,3
1ca1987c-a28d-46c4-996f-011dad76142e,42.403461846079864,-71.12894661614996,42.401375679030515,-71.13112241688684,42.40525367968267,-71.13036841654773,42.4034156793211,-71.13326321774565,0
59f57922-e1c6-4da3-abf3-26c36ef96afe,42.35954938611763,-71.1054523918025,42.35916867187872,-71.10097817614596,42.361679889676495,-71.10249756170163,42.357628338136024,-71.10330004959368,3
a226cb15-72c2-4944-9c18-27b3a4dcf4a1,42.36382500630556,-71.09585304751924,42.366348473536036,-71.0918462016156,42.36755317367153,-71.09481010319506,42.36358442295095,-71.0907179764852,2
66725edd-ccee-428c-97be-d6a51263066a,42.37135884083568,-71.10947177449457,42.37343884101005,-71.11215594224714,42.37287247433925,-71.10998080813106,42.371466073863076,-71.11206680872525,3
2aa30d6b-c343-4c79-9f32-ba93400fdee4,42.369668340434586,-71.10657410709275,42.368811273473185,-71.10977780794403,42.37047587388382,-71.10961960786645,42.36808947332928,-71.10772900706277,3
31842d9a-0193-4403-8d20-6e0d5fc7598a,42.3652268602532,-71.11353529662466,42.36773837316491,-71.11015770812973,42.36789330939032,-71.11351415467314,42.365106547695845,-71.11063873297414,3
e7a0d025-326f-4805-a3b0-d83b0ae631ea,42.432991464252446,-71.08275649175884,42.43292143633292,-71.08743860427468,42.43594337932639,-71.08593375795725,42.43028973840091,-71.0861120246969,0
16ac5140-bf30-4645-9769-4d2fdb186267,42.44018043910732,-71.04211416140075,42.439671903634824,-71.03305858693894,42.437324438849494,-71.03751617140172,42.44267306487475,-71.03567333785696,0
3d7e86b0-2258-40bf-9258-c042f6601eed,42.393906121637194,-71.1400491748869,42.39243236441318,-71.13717636827954,42.391807676695855,-71.1394013689989,42.392509176959244,-71.14096261967917,3
d45cfeea-3b09-41df-84a9-950dc245c387,42.40552505379402,-71.1627710274473,42.40712496752064,-71.15005506401795,42.41083546557987,-71.15556741120065,42.40280953552844,-71.15746458982403,0
3074c203-8a10-4c0d-bc15-eed70cdf113e,42.4664348469627,-71.07053821614795,42.46591686681772,-71.07611360240898,42.46164135877657,-71.0781994362728,42.46265335904516,-71.07333126802308,0
26a9b0f2-a9bd-44dd-bef0-5c9aff29b08b,42.39689365213915,-71.17874981518985,42.412126432270256,-71.19687970755751,42.40636069616135,-71.18088393711318,42.40511227767978,-71.19159429145041,0
15975595-b54b-476a-84ba-82a93b541dc6,42.353860295839965,-71.10350210502148,42.35877171741164,-71.09456637508998,42.353328545558185,-71.10850191926936,42.356310671405026,-71.09831447842299,3
cd397cfb-348d-46fa-83ca-92d13185e99e,42.420695123890624,-71.22965978927442,42.417640068151705,-71.21776861850519,42.40881477147559,-71.21282408159195,42.412591249372625,-71.22948664977004,0
7f3cdc38-3e73-47ae-80d8-92680f688188,42.38106045358174,-71.10843394159707,42.380564675665575,-71.104890481854,42.37867317530242,-71.10760327471154,42.37931407574161,-71.10308580644036,0
c3895f27-d9d6-4725-a298-50e88566cca3,42.0743791225659,-72.49300407178298,42.06058938228158,-72.47586400510784,42.06306658608821,-72.50591840223717,42.053097022288256,-72.48941126763646,0
9b2479fb-e43f-42c1-ae2c-7a152b440823,42.09799397061117,-71.23878336002826,42.07176722257411,-71.23341470448442,42.10126851442354,-71.25161694930225,42.085356303116136,-71.22656387975583,0
c6aca514-c8a3-4ddc-b2e0-c20aeaf609af,42.36276613419563,-71.09612014141068,42.36501651512693,-71.10027123614763,42.36255625614311,-71.09199035191217,42.36249221805699,-71.09878805852577,2
0193c2ab-ff8d-4f17-8e3f-51f994b722a3,42.223195620730756,-71.87715412537464,42.24210893010143,-71.86866382139817,42.236607266151545,-71.87718270884187,42.2314671227618,-71.8621512629587,0
d01be645-ed58-4689-b857-3339efcf848a,42.72701796973337,-71.14499960007494,42.729638811571135,-71.15615325157697,42.734422267771585,-71.14444556195429,42.74097224233296,-71.15354612335155,0
da72c66f-8720-4a4c-9c93-a54a7d376c5c,42.3671285203796,-71.07095790291342,42.36279386116665,-71.06515393667766,42.361751032271044,-71.07114482560704,42.36598508237711,-71.06851679836439,0
564f522d-afe7-45ee-86c2-c3ed2e372fc4,42.517193666004914,-70.91656892810848,42.51409086727117,-70.91146451116643,42.5182215081034,-70.90957817942383,42.52094058360568,-70.9146380524937,0
79fb7a85-4bbe-4eb9-b842-14ffcacb878d,42.52488230284636,-70.91749871008523,42.52227093978585,-70.90731547345347,42.52759010989269,-70.90839388424824,42.52957276271917,-70.91276265756916,0
ba9776a3-f9a3-4a52-9e2f-82cc3a12e56a,42.516100970824205,-70.94184954250147,42.522232402566964,-70.93254600313048,42.515749187050076,-70.92990967733853,42.50934787223598,-70.93348355838015,0
d85b9b74-738c-402e-8e55-003fc59e5673,42.51605990571328,-70.97104283767325,42.51686779759768,-70.94383394844319,42.51613475755657,-70.95405905243894,42.51614566602591,-70.96328060837986,0
567d3d81-7e42-474e-a67d-6ac10c15d0c9,42.304024509444716,-71.80508952554784,42.285905141200075,-71.80187344448139,42.29597475896643,-71.80254790392003,42.27454505619911,-71.79803878959721,0
86b12a6b-29b8-441b-b872-a1eba714340d,42.40929718001542,-71.14744245599535,42.41394539502177,-71.15124624332665,42.412900180859936,-71.14680637313224,42.41110368020352,-71.14443045537647,0
17d4d2b2-3247-4ecd-bc46-413a09b894d3,42.31219816595552,-71.26168106423756,42.31863817437137,-71.24452164928252,42.31763445427904,-71.23084031598536,42.304726459082666,-71.25267224373978,0
ed4d5020-9be9-416a-b040-f5afb7e2c650,42.37102787484016,-71.0767960973746,42.37273181783947,-71.08198359918404,42.37016747451395,-71.08309959919347,42.371193674888424,-71.07932609822323,2
4bff4e7b-a50c-465f-9a64-d10e7d182711,42.3875268766478,-71.11960411224034,42.385163176195995,-71.12230636319703,42.387438390648455,-71.1228833275779,42.385288051021305,-71.11966798695099,2
05b3e63e-53e5-4c47-8970-a1fe8f403e30,42.379753246881826,-71.11287456199352,42.38462727616986,-71.11546621072225,42.37849405025554,-71.10897679584059,42.381581604216755,-71.11590275359008,3
ea990668-62de-49ed-a5d6-05a78f3a99d3,42.36068125517655,-71.10747835662636,42.36223889437823,-71.11000616319365,42.35865717166241,-71.10985560745122,42.36017083856114,-71.11198160803522,2
18ff966b-0779-40f2-9f5a-fabd8ba3db33,42.08416094098096,-70.91960395028376,42.07574690958492,-70.91088147824301,42.095821670726046,-70.92553640134257,42.092459354032286,-70.92024684799952,0
93e97eeb-e62b-4b1d-bcf3-cfb0f515bc53,42.516152472765924,-70.95905820028783,42.50629674980508,-70.95507888336847,42.509944704837295,-70.96286478063848,42.51224704855786,-70.95004022098917,0
9079b771-9e56-4ecb-849e-2bf0caf535f6,42.384508675867934,-71.12052531243688,42.380665675291134,-71.12170261246224,42.38428439030539,-71.12368954193593,42.38156000892086,-71.11982150091742,3
3fecc956-2986-4235-9648-a83ee08ca225,42.392966677115766,-71.12901683795928,42.39138526543289,-71.12435179057,42.389724343875095,-71.12686561491937,42.39102378806382,-71.13023350480825,3
56703b65-3e08-4884-8ffe-f1c3223ebd7a,42.37355153210675,-71.09053403045654,42.37340045268331,-71.09281260254437,42.3733548750345,-71.08785320103361,42.3721496746454,-71.08860460142688,3
9ce4d5e9-ab08-4ecc-b675-1dc41d8a6080,42.38531600940693,-71.1194138341579,42.38192685215369,-71.1187121998426,42.38373898851431,-71.11617348595314,42.38767373920814,-71.11872136206205,3
7e15cf46-6dd3-4b9c-b65d-17cbb6a99a48,42.370290340472216,-71.1077539405793,42.370537531097035,-71.10554732094452,42.371557674149514,-71.10912735778767,42.37184534062869,-71.1073922739078,2
50ce55af-9d18-40b8-89e4-b98316075049,42.33944422435473,-71.0795475964545,42.33877916871699,-71.07725384538165,42.337790001871376,-71.07847959583277,42.33719766821804,-71.07626784485818,0
0bc79238-2db8-44b7-8c6a-35e040970d0c,42.38306630135409,-71.10397166937946,42.38342013067767,-71.1116068368973,42.38445646214747,-71.10813817988453,42.381314453651,-71.10781138584615,0
55710623-9652-4745-a5be-a49486539ced,42.06758747684221,-71.2517661562728,42.077935582121434,-71.28237311742282,42.086254872677365,-71.26246525449693,42.07506835316977,-71.2653737900686,0
3294eb15-4122-44b4-af42-29ddeec3b061,42.558209074488275,-71.17657704923067,42.57193664885658,-71.21190971304934,42.56543317890121,-71.18517168351993,42.56534061112884,-71.19548645407336,0
a15d666b-123f-4a8f-83f0-509002b23ca4,42.181026061698105,-71.0979643049551,42.160300674718926,-71.07823986550733,42.16878016420853,-71.0902383824383,42.18392801989507,-71.08685239936558,0
5e6dc21e-2877-4cc4-9c68-40c6b414128e,42.403617116644774,-71.13427286803748,42.39970230362272,-71.13191411686842,42.39836374979176,-71.12967090182924,42.400832140254344,-71.13540954108505,3
fbdb5d24-660f-4f73-9612-f36a388f5b1e,42.39565281119094,-71.12737901526394,42.392531977436064,-71.12402501399943,42.397868524391406,-71.12928961588804,42.3940933778937,-71.12578111493966,3
7bcd4d57-8c89-4a12-acb7-9643a9898a7d,42.40252036635817,-71.14525662160283,42.40079882148831,-71.13797176194004,42.398782478143076,-71.1423800537576,42.40329707900577,-71.13976701977954,0
f80addde-f864-4dea-90c9-5422fb445b71,42.49537920231981,-70.95472500184391,42.490977268867574,-70.96236259350577,42.487955881376195,-70.95245449763625,42.497277138322126,-70.96515910633177,0
c18da72a-22fa-48be-ae60-a3c8537af075,42.42427499719873,-71.18467358321466,42.43192411151827,-71.185479446095,42.42562113616123,-71.1906090923094,42.428707103581466,-71.18088647684289,0
0ff6fedc-f43d-4392-9b25-4a0247936dbc,42.38669351682876,-71.17507841981346,42.38841661602896,-71.18076145586106,42.39133250893372,-71.17475738062141,42.39067857543149,-71.17957123192016,0
f71fb24d-f93e-45ee-acea-2ea9482c8564,42.34535073535812,-71.11652927543133,42.34959806975215,-71.11124840735305,42.3459910375506,-71.10985239615161,42.35053566985233,-71.11494918009718,0
f959d497-419f-48b7-81d9-5cd49f96410c,42.54553601042814,-70.93951945645388,42.539173580442515,-70.95027530460462,42.54654084537685,-70.954163500534,42.54481332073779,-70.94539704235407,0
3da879ae-0183-49f6-8add-2791db8e8024,42.466622537684295,-71.02723484151306,42.4586307837058,-71.03810622622235,42.469482316950526,-71.0397842797159,42.452977256198054,-71.02500681581162,0
2af4c13b-b3dd-48ce-bb87-65eeb663a4d6,42.86335726256764,-70.93522785410188,42.85752066001715,-70.93861599296135,42.85754835473378,-70.93149827241191,42.863160147409296,-70.92992126530412,0
5e2afbd1-cde2-4764-bc9a-b951554b47bc,42.566032896600106,-72.3038879691908,42.57811387301598,-72.320703602307,42.577173659485766,-72.29689019287733,42.585988878139915,-72.30382685639378,0
728c0068-3671-4351-9048-58be379b9186,42.38192480868308,-71.12624894749771,42.382360608677196,-71.1298965487936,42.38610722163711,-71.12450952293023,42.385177275839176,-71.12810214811232,3
53d772a6-fb4a-41b7-b184-c812851076cd,42.37133510219751,-71.11554532402302,42.36807007315623,-71.11381370940504,42.36884207310001,-71.11678051031762,42.37019467358151,-71.11342838686465,3
07b8222c-0a28-4807-96c7-38fb0e212723,42.37214648632762,-71.1193534862683,42.370262199678436,-71.12125776977426,42.36959840050778,-71.1179037924222,42.371490873527705,-71.11665981036096,0
aa820248-135a-4d59-9874-416fb36d040b,42.383483890042456,-71.12412454210585,42.37892253223163,-71.12398489889354,42.38100994184318,-71.12655521419894,42.38025177518473,-71.12202611258554,0
15039804-d3c1-4809-92ec-66a75d1e84f4,42.671372118213405,-71.15305952892939,42.672629858292694,-71.16343980466687,42.67753896561983,-71.15377993456781,42.6744339692615,-71.17000704576922,0
e80e6ffb-4b5c-4aa0-8c5f-c1766d135b37,42.55408274710158,-71.02279066161118,42.55939858555364,-71.01829190642154,42.55248524265718,-71.01155730523976,42.56183177658039,-71.02429714435767,0
1091ebb0-848d-4e35-8ce1-4ba9de3cb8a5,42.54883420223903,-71.00283723243571,42.54759680215981,-70.98739878265984,42.5367794012862,-70.9923690023465,42.53954298199683,-71.00264061304618,0
5f2ba1da-5bf8-4b64-b3c2-4e98101f265f,42.375104674523065,-71.11247715460969,42.377379275017105,-71.10938960836054,42.374996674623226,-71.10867003644405,42.373264841052126,-71.1109842752091,3
02a8242c-f341-4a67-b175-e0b3029fea9e,42.37428927435818,-71.11254670912382,42.37661207487158,-71.113295609562,42.3719018277137,-71.11459930184968,42.375136074642754,-71.11441080967963,3
3ec2e226-a3c4-4ddc-900a-6829a423c921,42.3723461113304,-71.11918648624521,42.37194742374749,-71.11599610999416,42.37294692392244,-71.11780361080822,42.37107647379728,-71.11440680938634,4
bc33cbc6-0557-4169-a367-d99c70c208f3,42.38125867504101,-71.13012661531536,42.378174960138494,-71.13686697432276,42.37796606338119,-71.13091844869784,42.381451175152314,-71.13428228329401,3
fde77d06-50fb-4b79-9a21-687e3b051c30,42.369407951876525,-71.13365873213327,42.374193097637374,-71.14129743675515,42.37576022667983,-71.1317204312983,42.366187525480306,-71.14180135005579,2
c1699962-7909-4f0f-8080-c81041f13cda,42.38149956392008,-71.13925039611478,42.38670430092904,-71.14091168169247,42.38386077550598,-71.13687331779106,42.38477842549101,-71.1411872443027,3
7d055714-7fc6-4693-8b52-96328d3faccb,42.37556404194487,-71.14408698796608,42.379337733444174,-71.13818008844366,42.38036117462284,-71.14290395262212,42.37903194070715,-71.14629335380022,3
36999c61-f595-489e-9192-0b2892b6e467,42.38228405019745,-71.1368084926658,42.38189211967315,-71.13366617210167,42.38415142554532,-71.1352036172996,42.38210505030413,-71.13172086576051,3
bdcd48e2-3dcd-49e2-ad03-9776acc3b963,42.39151582008526,-71.12346575658458,42.38839348640358,-71.11816465957752,42.39228130246619,-71.11977111234988,42.389139248253585,-71.12298618487087,4
55c08818-d1ee-482a-bcba-9f566c7a72db,42.38816478769532,-71.12353150239026,42.38926345454968,-71.12793717066728,42.38826389893728,-71.12064605722054,42.38681734282601,-71.12647844815136,0
232ec3aa-32bd-455d-80b1-516514ccc013,42.39513687782066,-71.1277582154014,42.393759777393996,-71.13058341615584,42.39294413897347,-71.12632199954452,42.39714817805853,-71.13057561618686,2
2b7ffcb9-300c-470f-a723-6e59fa98a3ff,42.380727196014064,-71.15545397157507,42.376597309829314,-71.15268316787264,42.38010624558067,-71.1529471228612,42.37681017343463,-71.15490395642829,3
55d4e96b-5ad4-4f7c-931c-9178e7fcde24,42.52585250932438,-70.917801020696,42.5262362547301,-70.92165219156992,42.52928285264261,-70.92294441320813,42.5295472813007,-70.9182203400197,0
b0c1100c-0885-4958-bd2a-c6a4690f5a0c,42.52770782562182,-70.92683432446125,42.52444517322709,-70.917882803926,42.52305040874542,-70.92011995458085,42.52668807780289,-70.92258950296952,0
e4f9bbb9-1082-423e-8f24-ce8073ab34ef,42.37212245227621,-71.09401271392579,42.37321456345336,-71.0998938273682,42.369789451981546,-71.0952760478053,42.37236367442196,-71.09760793741852,2
258a68e4-c1a3-4a5d-86fc-0d552f5af454,42.512104166149086,-70.98276403605804,42.506129332745125,-70.96122965294967,42.50798254411422,-70.97335493122401,42.49987912827771,-70.95481648970774,0
d5d33951-9f7c-4c7b-afdb-ef59384b4cfe,42.35399183194406,-71.1099144136179,42.357420138012124,-71.10386940528866,42.35667558025812,-71.10737306101983,42.35842867154802,-71.10044260439298,3
5a3ce9db-4592-407c-88cf-94ff2d70cc0f,42.53275807908587,-70.9158809221969,42.53382736838323,-70.92723245225098,42.530458289139816,-70.92191934510565,42.536095211119914,-70.91980613837968,0
664ababd-5ffc-4f8e-a8a1-ac206b5abf81,42.39929167886428,-71.12816301599268,42.398055789657484,-71.1241605034274,42.40047707875872,-71.12580081496642,42.39771334504649,-71.12779861520646,0
38e497a6-d73c-4344-8186-0574942cde73,42.39463995076465,-71.12034734020087,42.396481178101,-71.12635586506252,42.39666380344025,-71.12204848847736,42.393341677717046,-71.12382823906256,0
a2fccd46-a5c8-40a8-bcbe-1f0551bed8d5,42.37707983275715,-71.11390008344786,42.3810156754124,-71.11922394505731,42.38093032273519,-71.11526802214935,42.375799618916744,-71.11873172243375,3
646bd999-1494-4f32-ab58-9c15cadb9969,42.356135871069064,-71.11045580754165,42.358543338185484,-71.10543343908726,42.35927095730172,-71.10852703549287,42.35698138550704,-71.10685046341828,3
d91da106-66f8-4d28-9bcc-8d46068018c9,42.36075910047183,-71.106915463492,42.36243356113741,-71.10501505070167,42.3595983385777,-71.10568593954005,42.36146847221231,-71.1037571055932,2
d9529de6-e137-4089-88dd-1be1555a947e,42.358981796530315,-71.11207954569127,42.352933137004314,-71.11226020773142,42.35671202381525,-71.11650478584227,42.35457893162869,-71.1106471727021,2
ec262a9f-c427-42e4-822d-db0084a6cc1e,42.37712342495307,-71.10814160785719,42.373883049515726,-71.10902673293131,42.37578853203383,-71.10577732127295,42.37285684112784,-71.10748727399609,3
2c758573-fafb-43f4-a497-c9694b563154,42.623368148289366,-71.33482945160658,42.62999093415307,-71.34129698054672,42.61582111313627,-71.3286190694013,42.62419356507258,-71.34810450985907,0
45a131ce-44ae-48dd-8d3f-bb5f14ca632a,41.98397333492709,-70.78084010121299,41.988868356350366,-70.74239018526096,41.97084214950397,-70.75285577434784,41.991842966611856,-70.75995357588437,0
e8daf190-2946-481d-8cb8-021663b83797,41.64766910077783,-70.93031658811609,41.6396476019196,-70.92357167220966,41.647161040855345,-70.92319410105571,41.643152150916706,-70.9296353410694,0
6187018f-e022-4fdf-8526-0ce1ef509596,42.52278543098657,-70.91979010999911,42.52059486602192,-70.9254820826026,42.519846624755324,-70.92125038798848,42.523660208795846,-70.92280905554098,0
ef3eba52-ddcc-4d67-b105-da3ce25b030e,42.35420152990611,-71.10960065148213,42.36899150321681,-71.128245453316,42.36048165686501,-71.1551206831916,42.35935566503299,-71.07598922706052,3
d367bdae-eca0-4281-9ff6-bab42b37952e,42.28844865905794,-71.08226034415642,42.28966660054481,-71.07871682856688,42.291703023271545,-71.08089068520918,42.290062238233126,-71.08531191099736,0
c0cafb8b-4007-4f3d-a0b4-cf8a48c1765b,42.2699333794056,-71.08768873284649,42.271525870439355,-71.07491337658719,42.27074108431203,-71.08024497353884,42.27162783262022,-71.06957432449447,0
0a81a294-5409-4252-90f6-b9949d7f3770,42.375521551045246,-71.06732296943123,42.37943352294432,-71.06976221079917,42.37789096228625,-71.06604816555902,42.376684276458015,-71.06909419452083,0
6e4dc569-153d-473e-97bd-d5ba9b6dd04c,41.9341735437915,-71.04101952382148,41.92322177934723,-71.05032061689613,41.93459592539834,-71.05819433079164,41.918070003220535,-71.0613586923317,0
66c1755b-c569-4bcd-bacb-56332d8f63fe,42.376458057484776,-71.05609120989665,42.375950390625114,-71.05922402039376,42.37449047606749,-71.05755059106335,42.37770017672594,-71.05960749201385,0
69260389-f2ad-484e-bad3-bdd7341fb55e,42.475058631947334,-71.46874553212172,42.462900715814726,-71.45611465575486,42.473136801997526,-71.4565678879693,42.46341186170432,-71.46608254881765,0
